MGH60-P6-A11	MGH60-P6-B01	MGH97-P8-H02	MGH97-P8-H03
16.147	15.282	20.51	16.341
15.537	14.876	19.636	14.987
16.272	15.746	20.636	14.813
16.907	16.521	21.156	15.514
17.247	17.173	22.156	16.416
17.944	17.84	23.156	17.192
18.869	18.729	23.978	18.192
19.542	19.401	24.07	18.936
17.133	18.407	19.467	17.58
16.932	18.02	18.062	18.58
17.679	18.768	18.485	19.3
17.793	18.411	16.921	20.014
18.091	18.816	16.61	20.438
18.693	19.59	17.61	20.729
18.899	20.463	17.683	21.729
19.598	21.436	17.692	22.729
20.455	22.34	18.692	23.522
20.747	22.389	18.732	23.629
21.388	23.092	18.814	24.435
21.935	23.935	19.814	25.435
22.439	24.424	19.976	25.909
23.222	25.169	20.976	26.909
23.45	25.314	20.953	27.493
24.044	26.143	21.455	28.074
24.794	26.848	22.116	28.677
23.102	23.847	19.676	24.652
23.332	24.505	20.194	25.106
22.094	23.046	20.714	22.872
22.832	23.935	20.629	23.872
23.483	24.128	20.459	24.872
19.76	21.494	19.455	23.0
20.76	22.12	19.906	24.0
20.884	22.012	20.355	22.595
21.532	22.964	21.355	23.595
21.42	23.679	21.161	23.947
22.087	24.679	21.069	24.595
21.292	23.314	18.286	20.459
18.104	17.75	16.167	12.346
17.503	17.578	17.167	11.966
18.375	18.292	18.167	12.966
16.417	15.675	17.969	12.273
16.384	15.247	17.242	12.514
16.258	15.437	18.242	13.139
16.994	15.929	19.242	13.457
16.789	15.742	19.647	13.676
17.667	16.742	20.647	14.676
16.739	15.183	19.368	14.872
16.186	13.867	18.919	15.475
15.579	13.243	17.923	14.114
15.069	12.0	16.306	14.25
14.972	11.786	15.424	14.167
13.839	10.975	14.649	12.34
13.054	11.295	15.028	12.839
13.8	12.295	15.595	13.839
14.162	12.976	13.528	13.695
14.473	13.574	13.147	13.638
14.428	13.356	12.333	13.918
14.908	14.176	13.333	14.918
15.63	15.0	14.333	15.918
16.378	16.0	15.333	15.877
15.977	15.538	15.162	15.47
16.682	16.372	15.556	15.797
17.587	17.14	16.556	16.797
17.305	17.052	16.632	17.0
17.857	17.919	17.632	17.433
15.152	15.191	15.064	14.836
15.326	15.286	14.519	15.013
15.889	15.925	14.373	15.808
16.267	16.512	15.077	15.912
17.218	17.301	15.774	16.704
17.921	18.061	16.774	17.19
18.779	19.061	17.774	18.19
19.216	19.951	18.404	18.701
19.84	20.343	19.404	18.962
19.395	20.091	17.0	18.038
19.204	20.012	16.962	17.069
19.239	20.284	17.962	17.357
18.258	18.831	16.433	15.735
17.405	18.489	16.441	15.591
17.661	18.184	16.431	16.121
18.389	18.854	17.136	16.703
19.389	19.738	18.136	17.703
19.46	19.256	18.81	18.067
20.021	20.139	19.475	18.857
19.346	18.821	18.526	18.815
20.004	19.032	19.0	19.615
19.798	18.552	18.296	19.238
20.329	19.176	19.296	19.59
20.984	19.358	20.296	20.106
19.661	18.387	19.96	18.15
20.101	18.97	20.96	18.667
20.468	19.676	21.633	19.667
19.507	18.865	21.17	19.038
20.432	19.732	22.261	19.816
17.693	17.324	18.333	18.35
18.616	18.324	19.333	19.35
19.539	18.94	19.918	20.35
19.653	18.937	19.34	19.078
20.075	19.226	20.34	19.342
20.688	20.096	20.939	20.189
21.506	21.096	21.939	20.907
21.529	21.349	22.298	21.236
22.235	21.846	22.812	21.411
18.01	18.459	18.61	19.571
17.275	17.869	16.829	18.164
18.083	18.725	17.829	18.903
18.02	18.853	18.35	19.116
18.827	19.414	18.872	18.75
19.626	19.647	18.452	18.96
20.523	20.647	19.452	19.96
21.523	21.647	20.452	20.684
20.619	20.141	20.643	20.416
20.867	20.101	19.9	20.697
19.251	19.176	19.487	18.671
19.705	19.897	19.975	19.671
16.685	16.893	15.735	15.0
16.4	17.602	15.171	16.0
16.828	17.78	16.171	17.0
17.44	18.016	15.816	17.156
18.333	18.861	16.816	18.156
18.811	17.826	17.816	18.277
18.043	17.92	17.359	18.984
18.624	18.125	17.297	19.098
18.5	16.277	16.925	18.862
19.01	17.129	17.41	19.862
18.995	17.528	17.476	20.594
19.523	17.7	18.476	20.452
20.052	18.42	19.476	20.31
20.622	19.007	20.476	20.966
21.111	19.607	21.476	21.966
21.067	19.122	22.098	21.518
21.05	19.316	22.184	22.518
19.217	17.763	20.406	21.449
17.443	16.773	18.553	20.0
17.103	16.801	17.933	18.309
16.957	16.746	18.047	17.896
17.957	17.594	18.2	18.606
18.649	18.447	19.2	19.606
17.446	18.336	18.937	19.441
18.252	19.063	19.937	20.441
16.935	17.98	18.961	18.427
16.259	17.418	18.449	17.635
16.399	18.007	18.149	16.681
15.058	16.874	17.308	16.267
15.612	17.18	16.719	17.039
14.733	16.994	16.032	15.25
15.496	17.388	15.983	15.403
16.3	17.847	16.983	16.403
17.098	18.414	17.983	16.909
16.475	17.441	17.672	16.808
16.35	17.673	16.508	16.333
16.326	17.469	16.814	16.767
17.184	17.787	17.169	17.293
15.295	16.684	15.967	15.671
15.129	17.118	15.586	16.227
14.238	15.876	15.27	15.2
14.739	16.0	14.934	15.123
15.576	16.91	15.567	15.951
16.502	17.251	16.567	16.425
16.127	16.822	16.576	17.0
16.698	17.522	17.576	18.0
16.6	15.812	16.931	17.766
16.879	16.0	17.931	17.587
17.112	16.472	17.891	17.671
17.902	17.354	18.891	18.432
18.087	17.362	19.536	18.738
18.761	17.751	20.255	19.305
18.896	18.153	20.875	19.36
19.677	18.941	21.321	20.212
20.105	19.541	21.552	21.012
20.858	19.892	22.169	21.5
20.625	19.155	21.796	21.074
20.244	18.743	20.263	19.728
21.121	19.743	21.263	20.291
21.645	20.184	21.982	20.765
21.933	20.518	22.982	21.5
20.301	18.842	21.946	20.855
21.153	19.47	22.946	21.855
20.878	19.262	22.865	21.014
21.361	19.882	23.135	21.338
22.28	20.882	23.882	22.114
20.579	19.586	21.708	21.061
20.263	19.16	21.318	19.449
18.987	18.48	18.419	17.924
18.802	18.439	18.152	17.592
19.429	18.825	19.152	18.592
19.832	18.995	19.723	19.056
20.68	19.586	19.915	19.778
18.037	16.5	14.962	15.628
18.628	17.176	15.667	16.25
18.88	17.54	15.393	16.022
17.941	17.171	14.275	15.788
18.482	17.97	15.275	16.536
16.301	15.709	13.378	13.882
16.683	16.335	14.378	14.688
16.57	16.516	14.417	14.381
17.57	17.235	15.417	15.023
17.789	17.352	15.957	15.5
18.258	18.242	16.957	16.5
19.005	19.136	17.067	17.5
18.702	18.315	17.674	16.904
18.413	17.968	18.277	16.938
19.244	18.968	19.277	17.646
19.419	18.937	19.891	17.882
20.148	19.176	20.447	18.165
19.308	18.467	20.208	17.241
19.219	19.048	20.417	17.79
19.796	20.048	20.696	18.11
20.073	19.93	21.333	18.202
21.06	20.652	22.333	18.756
20.403	20.346	20.976	17.148
20.596	20.995	21.976	17.944
20.482	20.951	22.429	18.11
20.775	21.193	22.884	18.714
19.592	19.646	22.825	18.244
19.744	19.133	22.69	18.826
20.579	19.691	23.69	19.826
17.925	17.837	22.705	18.423
18.846	18.685	23.178	19.423
18.894	18.471	22.651	19.327
18.839	18.515	23.114	19.296
19.422	19.026	22.725	19.737
17.888	17.909	22.568	18.542
18.032	17.512	23.568	18.574
17.353	16.744	21.244	17.518
18.117	17.744	21.85	18.518
15.581	14.783	17.103	15.979
16.04	15.263	17.393	16.522
16.608	15.912	16.04	16.404
16.267	15.293	15.214	16.305
16.787	15.861	15.655	16.948
17.355	16.416	16.1	17.147
17.603	16.973	17.1	17.936
17.046	16.989	15.889	17.402
18.046	17.774	16.889	17.529
18.57	18.06	17.25	18.112
18.908	18.171	16.484	18.692
18.564	18.687	15.971	19.064
17.947	18.337	15.853	18.851
17.967	18.333	16.212	19.457
18.79	19.138	17.212	20.021
19.25	19.617	18.212	21.021
20.087	20.142	18.625	21.495
19.981	19.667	17.25	20.824
19.746	19.628	16.545	21.222
19.898	20.187	17.545	20.914
19.843	19.958	16.541	20.253
20.763	20.958	17.541	20.892
20.952	21.611	18.0	20.581
21.307	22.357	19.0	21.19
21.734	22.711	19.486	21.605
21.854	23.5	19.971	22.329
21.146	22.697	18.763	21.417
21.477	22.705	18.75	22.037
22.477	23.401	19.75	23.037
20.16	21.607	19.182	21.643
21.16	22.379	19.625	22.366
21.759	22.329	19.437	22.721
20.907	22.37	19.871	22.718
21.907	23.324	20.871	23.718
21.673	23.089	20.871	23.492
21.861	22.093	21.871	23.367
20.682	21.087	19.962	20.958
21.431	22.087	20.962	21.958
22.31	23.087	21.962	22.958
22.609	22.568	20.586	23.0
23.433	23.436	20.867	23.714
22.217	21.224	19.333	21.977
22.243	21.104	18.452	22.244
22.848	22.104	18.833	23.244
22.636	21.96	19.194	23.667
23.513	22.96	20.194	24.667
23.508	23.293	20.531	23.302
23.529	22.755	21.0	23.634
22.543	21.247	19.63	22.78
20.336	20.814	18.5	20.5
19.296	20.205	18.76	20.231
20.091	20.456	19.76	20.7
20.707	21.244	20.76	20.842
20.436	21.164	21.76	21.692
21.211	21.013	21.885	22.125
21.516	20.662	21.625	21.472
20.888	20.056	20.304	20.838
20.296	20.045	21.304	19.879
17.821	17.333	18.05	16.633
17.764	17.286	18.143	17.065
17.934	18.028	19.143	16.97
17.404	17.321	16.269	14.463
18.22	17.387	17.269	14.585
17.25	17.885	17.593	15.025
15.429	15.841	15.217	13.583
16.169	16.841	16.217	13.914
16.765	17.043	17.217	14.108
17.765	17.754	18.217	15.108
17.722	16.38	19.217	15.282
14.526	12.009	12.939	12.959
12.32	11.539	13.939	12.128
13.067	12.437	14.939	12.854
13.934	13.196	15.25	13.854
14.794	13.79	15.758	14.551
15.794	14.651	16.758	15.551
16.486	15.505	17.758	15.776
17.171	16.202	18.758	16.776
16.955	15.471	17.933	16.224
17.45	15.573	17.667	16.549
18.092	15.764	17.286	17.14
18.917	16.2	16.769	18.14
19.555	16.722	17.769	19.14
19.548	16.738	18.0	19.437
19.636	16.917	19.0	19.755
19.784	17.565	18.48	19.592
20.214	17.861	19.48	20.592
20.152	18.125	20.52	20.894
19.447	17.879	19.231	18.66
18.67	17.119	19.481	17.769
19.49	17.776	20.481	18.392
18.486	17.424	21.481	17.982
19.318	18.278	22.481	18.982
19.616	18.664	22.923	19.648
20.254	19.664	23.923	20.648
20.434	19.73	22.593	20.623
20.879	20.561	21.966	20.836
20.523	20.542	22.429	20.833
20.317	20.254	22.071	20.375
15.694	17.643	20.267	17.246
15.168	17.624	18.037	15.207
15.0	17.375	19.037	15.033
15.5	18.375	19.346	16.033
15.898	18.418	20.346	16.754
16.775	19.014	20.556	17.468
17.478	19.65	21.556	17.817
18.343	20.25	22.556	18.817
18.636	19.993	23.556	19.19
14.385	15.61	14.412	15.82
14.9	16.61	14.556	16.82
15.555	17.443	14.737	16.574
15.239	17.613	14.95	15.585
15.78	17.132	14.789	16.585
15.552	16.908	14.286	15.403
15.817	17.446	15.286	15.54
16.516	18.118	16.286	16.54
16.879	18.636	17.286	16.869
17.549	18.652	17.3	16.828
17.68	18.496	16.636	17.233
18.252	19.339	17.636	17.365
17.105	18.585	15.185	17.015
18.105	19.585	16.185	17.754
18.298	19.847	17.185	18.179
18.453	20.183	17.423	18.431
18.687	20.213	17.741	19.164
19.178	20.91	18.741	19.627
19.819	21.193	18.28	19.4
19.844	20.583	18.5	19.333
20.844	21.385	19.5	20.333
18.367	18.243	16.4	17.69
17.151	17.828	14.108	17.013
13.484	14.631	11.18	14.05
14.135	15.631	12.18	15.05
14.713	16.11	12.146	15.828
14.841	16.05	11.809	15.743
15.698	16.919	12.809	16.53
16.317	17.404	13.283	16.463
13.627	15.015	11.744	15.047
14.548	16.015	12.744	15.786
14.298	15.724	13.744	15.341
14.968	16.338	14.089	15.765
15.109	16.208	15.089	16.318
15.989	16.6	15.591	17.071
16.714	16.923	16.591	17.831
17.037	17.312	17.591	18.174
18.037	18.171	18.591	19.174
18.431	18.731	19.163	19.518
19.128	19.286	19.738	20.518
19.611	18.732	19.833	21.023
19.111	18.386	19.023	19.859
19.814	18.423	19.152	20.655
19.939	18.298	18.5	20.169
20.554	19.008	19.5	20.486
20.983	19.854	20.5	20.649
21.742	20.562	21.064	21.372
21.67	20.918	21.604	20.529
21.036	19.216	20.592	18.463
21.786	20.079	21.592	18.763
21.232	19.902	20.378	18.517
16.752	14.112	17.179	14.521
16.73	14.451	17.552	14.885
17.313	15.118	18.552	15.517
17.983	15.6	19.228	16.336
16.596	14.813	18.302	15.403
17.596	15.741	18.846	16.403
17.739	16.154	19.846	17.403
18.673	17.062	20.846	18.262
17.311	15.619	18.921	17.024
16.098	14.944	16.397	15.562
11.916	11.706	11.766	11.973
12.693	12.706	12.766	12.973
13.369	13.455	13.479	13.847
13.61	13.485	13.979	13.981
13.517	13.707	13.804	14.061
14.148	14.294	14.804	15.061
14.474	15.009	15.36	15.65
15.382	15.935	16.36	16.508
16.115	16.759	17.36	17.155
16.333	17.312	17.184	17.553
16.61	17.723	17.82	18.219
17.196	17.889	18.451	18.888
17.893	18.374	19.451	19.718
18.15	18.863	19.736	19.744
19.15	19.699	20.736	20.744
19.393	19.922	21.736	21.603
18.851	19.42	21.909	21.723
19.585	19.432	22.63	22.271
19.974	19.961	22.346	22.754
19.516	20.113	19.965	22.197
20.17	20.942	19.293	23.197
20.88	21.32	19.617	24.197
21.36	21.221	20.617	24.667
20.883	20.861	19.984	23.953
21.173	21.382	20.283	24.192
21.406	21.355	20.404	23.355
21.691	21.613	19.984	22.897
22.238	21.986	19.431	23.059
19.26	18.222	16.25	19.293
19.202	17.887	16.481	18.228
19.556	18.644	17.164	18.819
20.312	19.114	17.224	19.406
18.407	18.135	15.352	17.276
18.757	18.286	15.768	17.865
18.711	18.362	16.768	18.682
19.207	18.067	17.107	18.822
18.457	17.535	16.981	18.093
18.014	16.937	16.78	16.39
18.64	17.309	17.367	15.987
19.458	18.106	18.0	16.987
20.256	18.904	18.612	17.731
21.256	19.904	19.612	18.262
19.256	18.479	18.652	16.346
19.341	18.468	19.234	16.912
19.34	18.86	20.234	17.13
20.34	19.762	20.87	17.41
21.34	20.446	21.87	18.177
21.926	21.266	22.533	19.177
21.897	21.258	22.86	19.45
21.076	20.797	23.524	19.024
21.722	21.47	23.953	19.561
22.146	21.341	24.07	19.65
21.531	20.615	22.356	18.773
21.835	20.902	22.848	19.773
21.229	20.678	23.848	19.952
22.042	21.497	24.644	20.5
20.241	20.973	22.179	19.136
20.571	21.718	22.63	19.277
20.407	22.463	21.833	19.672
20.21	22.547	21.077	20.368
20.271	21.361	21.259	20.809
18.881	20.291	19.522	19.339
19.589	20.597	20.522	20.339
20.157	21.328	21.522	21.339
19.111	20.602	20.2	19.136
19.206	19.446	18.235	19.172
19.154	19.656	19.235	18.542
20.008	19.915	20.235	18.554
19.816	20.617	20.187	19.218
19.147	19.78	18.833	18.842
19.483	20.605	19.833	19.5
17.179	19.534	17.588	18.869
16.652	19.727	17.556	19.238
16.719	18.826	16.444	19.35
16.569	18.784	17.444	19.083
16.953	18.925	18.444	19.78
16.897	19.752	18.421	19.527
16.336	19.464	16.55	17.921
16.174	18.754	15.955	17.791
16.848	19.264	16.955	17.145
15.257	18.312	17.0	16.594
15.504	18.413	17.0	16.935
16.504	18.864	18.0	17.935
17.377	19.864	19.0	18.3
17.986	19.933	20.0	18.983
18.211	20.538	20.0	19.65
18.435	19.731	19.174	19.712
17.711	18.971	20.174	19.455
17.538	19.057	19.522	19.411
17.89	18.97	18.905	20.091
17.052	17.112	16.889	18.213
17.598	17.714	16.706	18.812
17.92	16.861	15.889	18.647
17.493	17.346	16.889	18.538
18.121	17.81	14.652	18.143
18.866	18.625	15.652	18.8
18.124	18.72	16.652	18.089
17.837	17.8	13.75	18.429
17.564	16.389	11.704	18.421
18.197	17.073	12.704	18.467
19.197	18.073	13.704	19.467
20.065	19.073	14.704	20.131
18.234	17.838	15.704	18.016
17.411	15.397	16.107	17.262
18.066	15.9	16.517	17.032
19.066	16.76	17.517	17.477
19.946	16.674	17.9	17.464
19.945	16.405	16.931	17.591
20.012	16.705	17.931	18.292
19.578	16.715	18.25	18.066
19.368	16.881	18.556	18.424
20.104	17.438	18.846	19.1
20.35	17.79	19.846	19.153
20.212	18.179	19.357	19.177
19.41	18.146	19.704	18.955
18.246	17.96	20.038	17.105
18.056	17.496	19.625	17.0
18.593	17.672	19.87	16.367
18.206	17.578	20.067	16.6
18.697	18.293	20.062	17.6
18.571	18.535	19.824	17.437
18.853	18.971	20.824	18.061
19.685	19.436	21.824	18.68
19.964	18.764	22.824	18.585
20.296	18.524	21.933	18.868
19.167	17.796	16.381	17.847
18.744	17.632	16.35	17.559
18.931	18.154	17.35	18.559
19.774	18.619	17.684	19.233
20.774	19.455	18.684	19.932
19.765	18.593	16.556	18.415
18.835	18.584	16.632	18.825
18.46	18.568	13.0	17.413
19.295	19.568	14.0	18.413
19.114	19.916	15.0	18.153
19.019	19.552	16.0	18.525
19.848	20.214	13.176	17.933
18.551	20.231	14.176	17.212
19.395	21.231	15.176	17.908
19.423	21.631	16.176	18.908
18.165	21.275	17.176	18.068
15.337	18.697	16.263	16.121
15.1	18.245	17.263	14.922
15.535	18.258	18.263	14.968
13.824	15.255	14.261	13.118
13.992	16.055	14.227	14.118
14.156	15.953	15.227	15.118
15.156	16.953	16.227	16.118
14.878	16.419	15.16	16.629
14.557	16.444	15.538	16.611
15.099	17.104	16.538	17.324
14.421	16.452	15.2	16.26
14.78	16.182	15.292	15.829
15.35	16.836	16.292	16.829
16.12	17.211	15.962	17.829
17.0	17.699	16.962	18.829
16.189	17.008	15.567	18.507
17.087	18.008	16.567	19.507
16.158	17.782	16.862	19.243
16.151	17.715	17.862	19.73
17.151	18.715	18.862	20.216
16.549	15.947	18.581	18.909
17.335	16.669	18.969	19.494
16.87	14.46	15.222	17.321
17.616	14.793	16.222	17.803
18.369	15.229	17.222	18.613
18.543	15.866	17.571	18.372
19.424	16.511	18.571	19.127
19.529	16.573	18.889	18.137
20.287	16.831	19.192	18.878
20.623	17.38	19.48	19.113
20.535	17.434	19.692	19.04
21.535	18.434	20.692	20.04
19.718	16.316	18.194	18.118
20.606	17.102	17.897	18.427
20.056	17.333	18.897	17.5
20.548	17.753	19.233	18.266
20.652	18.263	20.233	19.266
21.012	18.665	21.233	19.765
21.217	19.316	21.107	19.87
20.956	19.236	22.107	19.157
21.322	19.771	23.107	19.899
19.649	17.942	21.087	17.781
20.649	18.942	22.087	18.781
19.761	18.216	22.125	18.618
20.612	18.96	23.125	19.333
20.203	18.532	22.143	19.806
19.45	19.123	22.4	20.0
19.664	20.123	23.4	21.0
20.368	20.356	23.684	20.345
21.186	21.195	23.45	20.633
22.051	21.91	24.45	21.633
22.791	22.442	24.056	21.323
23.667	23.328	25.056	21.984
21.66	23.169	22.643	21.69
21.641	23.966	22.067	22.69
20.172	24.183	23.067	22.0
20.947	24.839	24.067	22.741
21.947	25.611	25.067	23.491
20.744	24.309	23.167	22.902
21.744	24.175	22.308	23.0
22.744	23.012	22.083	21.87
22.125	23.726	21.308	21.917
23.125	24.726	22.308	22.917
22.926	24.333	22.083	20.75
23.75	25.175	23.083	21.404
21.522	21.588	17.0	18.942
22.12	21.804	18.0	19.212
23.12	22.423	19.0	20.212
20.591	21.116	17.765	18.647
21.591	22.116	18.765	19.647
17.635	18.378	12.167	14.432
17.025	16.361	12.154	14.041
17.133	16.702	13.154	13.771
16.912	16.418	11.231	14.469
17.13	17.154	12.231	15.469
16.75	16.795	13.231	15.553
17.04	15.841	14.231	16.553
16.915	15.756	15.231	17.553
17.189	15.939	16.231	18.553
17.639	15.859	17.231	18.295
18.639	16.646	18.231	19.295
17.016	14.015	17.667	18.525
17.694	14.667	18.667	19.051
18.397	14.986	19.667	19.55
18.787	15.662	20.667	20.55
17.952	15.311	20.0	21.024
17.088	15.087	21.0	21.0
17.529	15.612	20.667	21.22
18.529	16.342	21.667	22.22
19.529	17.125	22.667	21.622
20.529	18.125	23.667	22.622
20.455	19.125	22.769	23.0
20.344	19.171	22.583	22.8
20.476	19.481	23.583	22.053
20.231	20.481	24.583	21.366
21.231	21.275	25.583	22.366
22.231	22.275	26.583	23.366
21.884	22.127	22.538	22.512
22.884	23.127	23.538	23.512
19.722	20.527	23.417	22.119
20.162	21.293	22.538	20.283
21.162	21.787	23.538	19.69
21.867	22.533	22.786	20.69
19.694	20.405	15.889	18.429
20.694	20.417	16.889	18.882
21.349	20.289	17.889	18.778
19.741	20.113	16.5	18.121
10.275	10.483	7.368	10.344
10.776	11.296	8.368	9.474
8.215	7.917	6.667	6.544
8.412	8.566	7.667	7.09
9.169	9.464	7.2	7.636
9.023	8.697	7.13	7.308
9.809	9.658	8.13	8.203
10.195	9.366	9.13	9.203
11.195	10.366	10.13	10.203
11.6	10.582	11.13	11.203
12.409	11.406	11.625	12.203
13.409	12.276	12.625	13.203
14.089	13.141	13.08	13.852
14.978	14.141	14.08	14.852
15.584	14.714	15.08	15.575
16.464	15.714	16.08	16.575
16.851	16.042	16.208	17.316
16.906	16.359	17.208	17.805
17.748	17.246	18.208	18.564
17.902	17.301	18.44	17.744
18.086	17.646	18.692	17.714
18.95	18.108	19.692	18.714
19.82	19.108	20.0	19.511
20.113	19.841	21.0	20.114
20.993	20.652	22.0	20.92
21.604	21.396	22.727	21.217
22.604	22.396	23.727	22.217
21.814	22.292	24.727	21.652
22.383	23.043	24.5	22.299
23.218	23.706	24.286	22.775
22.772	23.611	25.286	22.244
23.667	24.545	25.7	22.299
23.957	25.294	26.7	22.775
24.862	26.294	27.7	23.839
25.862	27.294	28.7	24.839
25.566	26.183	29.7	24.172
26.486	26.981	29.238	24.89
23.843	25.067	30.238	22.594
18.324	20.759	25.091	18.6
18.652	21.667	26.091	19.342
15.553	18.538	23.0	16.0
16.553	19.42	24.0	17.0
17.01	19.263	25.0	17.429
13.89	15.097	22.0	13.558
14.711	15.79	23.0	14.019
15.711	16.167	24.0	15.019
16.711	17.167	25.0	16.019
17.5	17.182	26.0	17.019
18.024	17.562	24.8	18.019
18.795	18.562	25.8	19.019
16.989	18.968	24.0	19.327
17.764	19.968	25.0	20.327
18.322	20.354	26.0	20.857
19.105	21.354	27.0	21.857
20.105	22.124	28.0	22.857
21.105	23.124	29.0	23.38
22.105	24.124	30.0	24.38
21.987	23.329	28.667	23.326
21.77	23.291	25.5	22.923
22.562	23.56	26.5	23.923
23.562	24.56	27.5	24.923
23.783	25.56	28.5	25.923
24.783	26.405	29.5	26.923
25.783	27.111	30.5	27.923
26.783	28.111	31.5	28.923
25.845	27.677	32.5	28.455
26.845	28.525	33.5	29.455
27.667	29.086	31.0	29.968
28.148	29.804	32.0	30.214
29.148	30.804	33.0	30.963
29.52	31.574	34.0	31.48
30.52	32.574	35.0	32.48
31.52	33.574	0.0	33.48
30.778	32.972	0.0	33.222
31.778	33.972	0.0	33.875
27.727	28.917	0.0	30.667
28.524	29.917	0.0	31.667
27.529	30.917	1.0	31.6
28.529	31.917	2.0	32.6
29.529	32.917	3.0	33.6
28.929	31.0	4.0	32.333
29.929	32.0	5.0	33.333
30.385	31.0	6.0	27.0
31.385	32.0	7.0	28.0
32.385	33.0	8.0	29.0
33.0	33.0	9.0	30.0
34.0	34.0	10.0	31.0
34.727	35.0	11.0	32.0
13.0	35.333	12.0	33.0
14.0	36.333	13.0	34.0
15.0	36.0	14.0	35.0
16.0	37.0	15.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	1.0	0.0	0.0
0.0	2.0	0.0	0.0
0.0	3.0	0.0	0.0
0.0	4.0	0.0	0.0
0.0	5.0	0.0	0.0
0.0	6.0	0.0	0.0
0.0	7.0	0.0	0.0
0.0	8.0	0.0	0.0
0.0	9.0	0.0	0.0
0.0	10.0	0.0	0.0
0.0	11.0	0.0	0.0
0.0	12.0	0.0	0.0
0.0	13.0	0.0	0.0
0.0	14.0	0.0	0.0
0.0	15.0	0.0	0.0
0.0	16.0	0.0	0.0
0.0	17.0	0.0	0.0
0.0	18.0	0.0	0.0
0.0	19.0	0.0	0.0
0.0	20.0	0.0	0.0
0.0	21.0	0.0	0.0
0.0	22.0	0.0	0.0
0.0	23.0	0.0	0.0
0.0	24.0	0.0	0.0
0.0	25.0	0.0	0.0
0.0	26.0	0.0	0.0
0.0	27.0	0.0	0.0
0.0	28.0	0.0	0.0
0.0	29.0	0.0	0.0
0.0	30.0	0.0	0.0
0.0	31.0	0.0	0.0
0.0	32.0	0.0	0.0
0.0	33.0	0.0	0.0
0.0	34.0	0.0	0.0
0.0	35.0	0.0	0.0
0.0	36.0	0.0	0.0
0.0	37.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0
5.0	0.0	4.0	0.0
12.541	12.521	12.012	11.508
12.568	11.67	12.205	11.811
13.254	12.272	12.994	12.748
10.792	10.254	10.469	10.8
11.75	11.229	11.448	11.784
12.738	12.246	12.437	12.773
13.599	13.113	13.322	13.627
14.408	13.582	14.196	14.369
13.394	12.812	13.948	13.217
14.202	13.664	14.775	13.942
15.202	14.664	15.761	14.914
16.202	15.635	16.748	15.877
17.202	16.545	17.701	16.861
17.537	16.691	18.216	17.016
17.409	16.375	18.31	16.726
17.956	17.008	18.982	17.223
18.573	17.764	19.727	17.927
19.483	18.617	20.65	18.766
20.339	19.471	21.568	19.663
20.001	19.172	20.888	18.961
18.999	18.823	19.949	18.105
18.991	18.218	19.545	17.882
19.435	18.763	20.29	18.54
19.811	18.998	20.707	18.859
20.303	19.795	21.417	19.607
20.249	19.786	21.53	19.304
20.478	20.313	22.039	19.85
20.018	20.181	21.666	19.572
20.55	20.923	22.4	20.355
20.349	21.049	22.36	20.349
17.098	17.556	19.206	17.4
17.252	18.056	19.743	17.73
17.29	18.029	18.87	17.102
17.233	17.702	18.482	16.762
17.915	18.244	18.831	17.297
17.293	18.027	17.923	16.814
18.203	18.998	18.871	17.699
18.857	19.762	19.595	18.48
19.117	20.171	19.749	18.561
18.193	19.586	18.589	17.907
17.624	18.649	15.877	16.97
16.948	17.964	15.247	16.829
17.927	18.931	16.188	17.792
18.594	19.731	16.753	18.384
19.383	20.452	17.512	19.26
15.222	16.43	14.055	15.522
13.902	15.217	13.274	14.34
14.686	15.943	14.025	15.032
15.641	16.91	14.997	15.992
16.278	17.473	15.676	16.661
16.764	17.903	16.248	17.242
16.672	17.73	16.489	17.289
16.745	17.355	16.659	17.27
17.337	17.856	17.277	17.773
17.954	18.496	17.999	18.5
18.866	19.431	18.935	19.408
19.667	20.271	19.738	20.181
17.998	19.113	17.59	18.116
18.464	19.775	17.555	18.245
19.109	19.998	17.893	18.556
19.848	20.609	18.637	19.259
20.42	21.063	19.204	19.861
21.076	21.822	20.001	20.632
21.427	22.22	20.448	20.855
20.847	21.587	21.179	21.319
21.031	21.775	21.398	21.529
21.311	21.889	21.957	22.148
20.685	21.069	22.393	22.569
17.718	17.35	20.563	20.282
17.666	17.185	16.043	15.701
18.488	17.868	17.043	16.673
19.058	18.149	17.422	17.201
