Position	aMin	aMean
1397	10.56	19.9666666666667
1398	10.8333333333333	10.8333333333333
1399	28.2	32.2777777777778
1400	26.4181818181818	28.5454545454545
1401	10.4333333333333	14.0833333333333
1402	8.4	14.8571428571429
1403	9.64	10.6
1404	22.56	27.6
1405	16.1	16.25
1406	5.92	10.7666666666667
1407	-100	-100
1408	13	17.8333333333333
1409	3.2	8
1410	11.9333333333333	15.3333333333333
1411	2.75555555555556	5.51851851851852
1412	15.4	19.75
1413	7.8	13.6666666666667
1414	13.2642857142857	22.0119047619048
1415	7.16666666666667	7.16666666666667
1416	12.7142857142857	12.7142857142857
1417	11.1796756756757	12.0930630630631
1418	9.72	12.3
1419	20.9	23.1428571428571
1420	19.9333333333333	22.3333333333333
1421	25.52	28.7
1422	22.68	23.7
1423	16.2285714285714	18.4464285714286
1424	21.28	23.8
1425	3.25	8.125
1426	26.12	28.1333333333333
1427	7.33333333333333	13.3703703703704
1428	9.8	14.4666666666667
1429	11.5333333333333	14.7083333333333
1430	25.4277777777778	28.0648148148148
1431	13.6	17.8055555555556
1432	16.4222222222222	20.8888888888889
1433	12.4333333333333	13.5833333333333
1434	34.2	36.25
1435	28.6	29.5
1436	10.6888888888889	15.4722222222222
1437	6.12	10.05
1438	8.64529616724739	10.4703832752613
1439	13.2	15.375
1440	12.1	17.9621212121212
1441	8.6	14
1442	15.6	23.5
1443	24.8	25.625
1444	13.3428571428571	16.8571428571429
1445	12.8	19.3888888888889
1446	8.66666666666667	9.66666666666667
1447	12.4	13.75
1448	18.6964285714286	20.9196428571429
1449	6.2	8.375
1450	8.35	10.3472222222222
1451	17.6666666666667	17.9166666666667
1452	12.7666666666667	16.4166666666667
1453	2.0047619047619	2.19940476190476
1454	6.35555555555556	7.72222222222222
1455	7.8	9
1456	0	0
1457	21.51875	25.296875
1458	3.5	5.75
1459	31	31
1460	8.52	10.7666666666667
1461	8.96	9.65
1462	10.2333333333333	15.0833333333333
1463	9.96	14.4
1464	9.3	11.25
1465	3.6	3.75
1466	3.4	8.5
1467	9.2	15.6666666666667
1468	28.52	32.3
1469	11.0666666666667	13.6666666666667
1470	9	17.4912280701754
1471	23.6	24.5
1472	12.5333333333333	15.3333333333333
1473	18.7	21.25
1474	21.3333333333333	25.2083333333333
1475	11.0666666666667	17.1666666666667
1476	19.4	22.625
1477	23.8	25.5
1478	29.5	29.5
1479	31.3333333333333	31.3333333333333
1480	35.5714285714286	36.4285714285714
1481	26.3357142857143	28.5535714285714
1482	3.25	8.125
1483	19.85	20
1484	8.33333333333333	10.3333333333333
1485	22.15	23.875
1486	8.56	14.9037037037037
1487	25.04	31.0888888888889
1488	1.8	4.5
1489	2.5	2.5
1490	5.26666666666666	13.1666666666667
1491	6.28571428571428	15.7142857142857
1492	5.7	16.8333333333333
1493	7.4	16.7222222222222
1494	19.8857142857143	24.6118326118326
1495	12.9030303030303	16.0075757575758
1496	29.6444444444444	32.1111111111111
1497	20.6857142857143	21.7142857142857
1498	2.8	4.77777777777778
1499	25.8	30.375
1500	23.82	24.45
1501	31.4	33.5555555555556
1502	18.5333333333333	18.5833333333333
1503	6.62	10.4151515151515
1504	8.03333333333333	9.58333333333333
1505	30.9333333333333	34.3333333333333
1506	14.1666666666667	14.1666666666667
1507	17.4666666666667	21.6666666666667
1508	20	20
1509	8.7	12.75
1510	8.4	9
1511	7.14666666666667	14.5333333333333
1512	18.2227272727273	20.4772727272727
1513	14	21.5
1514	12.92	13.55
1515	10.8545454545455	17.8787878787879
1516	17.4	18
1517	1.46666666666667	2.88888888888889
1518	7.2	14.1818181818182
1519	3.35	8.45833333333333
1520	3.6	10.5416666666667
1521	20.0285714285714	22.8714285714286
1522	8.2	20.5
1523	10.7333333333333	21.2777777777778
1524	8.73333333333333	15.2111111111111
1525	3.13333333333333	7.83333333333333
1526	7.56923076923077	14.0410256410256
1527	8.73333333333333	14.7111111111111
1528	13	13
1529	5	5
1530	28.2	33
1531	22.0857142857143	22.4285714285714
1532	15.65	16.625
1533	2.1	4.91666666666667
1534	18.4571428571429	22.1190476190476
1535	15.2857142857143	15.2857142857143
1536	4.53333333333333	6.08333333333333
1537	18.7428571428571	26.7142857142857
1538	5.87118644067797	7.93954802259887
1539	6.93571428571429	10.0535714285714
1540	11.0571428571429	19.8809523809524
1541	11.52	11.55
1542	14.6933333333333	15.4833333333333
1543	15.88	17.8
1544	11.8666666666667	13.7460317460317
1545	28	31.7777777777778
1546	12.8	17.375
1547	20.75	21.125
1548	32.0865384615385	33.6009615384615
1549	6.1	6.25
1550	4.425	11.0625
1551	25.375	27.4375
1552	25.4	26
1553	5.56	6.1
1554	1	6.83333333333333
1555	12.8222222222222	17.8055555555556
1556	20.24	25.9222222222222
1557	20	22.625
1558	0	5.77777777777778
1559	28.05	29.25
1560	17.8	20.125
1561	9.53333333333333	10.2333333333333
1562	16.7809523809524	17.452380952381
1563	11.0666666666667	12.6666666666667
1564	14.2666666666667	16.6666666666667
1565	19.4666666666667	26.1666666666667
1566	8.24	10.4
1567	15	15
1568	38.25	38.25
1569	9.3	9.75
1570	22	27.8333333333333
1571	13	17.5555555555556
1572	15.5566137566138	15.6693121693122
1573	9.2	10.25
1574	18.16	26.1
1575	20.8	23.5
1576	14.6666666666667	18.6666666666667
1577	20.7333333333333	26.8333333333333
1578	17.0333333333333	24.2777777777778
1579	8.2	9.38888888888889
1580	30.2833333333333	33.8333333333333
1581	32	32
1582	9.6	16.3888888888889
1583	15.9866666666667	16.2166666666667
1584	32	32
1585	13.1866666666667	14.3666666666667
1586	10	10
1587	13.9333333333333	15.3333333333333
1588	5.4	12.8333333333333
1589	10.9	19.297619047619
1590	19.5142857142857	20.2857142857143
1591	12.5142857142857	14.0357142857143
1592	26.6848484848485	27.3030303030303
1593	30	30
1594	23.3968253968254	26.973544973545
1595	17.5	21.25
1596	14.3333333333333	14.3333333333333
1597	19.12	21.4333333333333
1598	3.8	9.5
1599	13.56	17.4
1600	22.1333333333333	27.8333333333333
1601	3.68	10.8047619047619
1602	22.3142857142857	26.7116402116402
1603	16.7466666666667	16.9666666666667
1604	23.8844155844156	24.9794372294372
1605	34.0978835978836	34.3558201058201
1606	5.81666666666667	7.29166666666667
1607	14.2285714285714	16.0714285714286
1608	17.9142857142857	19.0714285714286
1609	20.6	23
1610	27.6	28.875
1611	6.2	15.5
1612	2.6	6.5
1613	20.5	25
1614	26.2805194805195	27.2467532467532
1615	8.4	14.5
1616	10	10
1617	27.5933333333333	28.9833333333333
1618	8.63076923076923	11.4519230769231
1619	21.0666666666667	21.9166666666667
1620	9.71	13.475
1621	5.95151515151515	10.6262626262626
1622	7.21666666666667	18.3055555555556
1623	19.6333333333333	22.5833333333333
1624	23.7	26.625
1625	7.93333333333333	11.3333333333333
1626	8.57142857142857	10.7428571428571
1627	14.8666666666667	20.6666666666667
1628	12.8	18.1709401709402
1629	26.4285714285714	27.8214285714286
1630	9	12
1631	21.4	21.4
1632	25.8166666666667	27.9722222222222
1633	26.325	28.5
1634	3.04	8.36666666666667
1635	13.9833333333333	15.9583333333333
1636	15.0057142857143	15.9142857142857
1637	11.55	16.425
1638	14.9764705882353	19.0661764705882
1639	2.4	5.5
1640	21.1	22.9333333333333
1641	22.79	24.275
1642	17.75	18.875
1643	2	6.19047619047619
1644	4.33333333333333	9.54166666666667
1645	8.53333333333333	12.8333333333333
1646	25.0171428571429	27.7428571428571
1647	10.84	20.1666666666667
1648	5.3	10.25
1649	20.38	20.95
1650	12.81	15.525
1651	4.76666666666667	11.9166666666667
1652	13.1714285714286	19.4285714285714
1653	22.8266666666667	23.7666666666667
1654	14.4333333333333	23.0833333333333
1655	16.0060606060606	18.0151515151515
1656	5.2	9.11111111111111
1657	11.6526315789474	18.2565789473684
1658	21.3800539083558	26.6644204851752
1659	25.4259259259259	29.4398148148148
1660	6.4	15.3333333333333
1661	13.96	16.15
1662	21.46	27.7833333333333
1663	10.4	19.6666666666667
1664	2.66666666666667	6.66666666666667
1665	10.0666666666667	14.2916666666667
1666	21.6111111111111	25.7592592592593
1667	8.1	8.25
1668	10.5333333333333	14.3333333333333
1669	13.3	21.25
1670	16.22	17.3
1671	0	3.55555555555556
1672	8.51428571428571	12.6746031746032
1673	5.1675	7.51875
1674	25.4444444444444	26.4861111111111
1675	0	9.63636363636364
1676	14.6	17.1666666666667
1677	3.2	5.66666666666667
1678	9.15	13.3707264957265
1679	9.26	14.9
1680	19.6333333333333	20.5833333333333
1681	5.75555555555555	14.3888888888889
1682	13.7711538461538	14.4663461538462
1683	7.4	11.6111111111111
1684	10.6952380952381	20.2936507936508
1685	18.76	19.9
1686	6.2	8.375
1687	12.1238095238095	14.452380952381
1688	25.3019607843137	25.3137254901961
1689	5.2	6
1690	6.43333333333333	12.0833333333333
1691	8.65982905982906	10.3162393162393
1692	5.06666666666667	6.66666666666667
1693	15.2166666666667	17.5416666666667
1694	14.4761904761905	16.047619047619
1695	10.3	19.0833333333333
1696	5.45	13.625
1697	4	11.75
1698	7.23333333333333	10.5833333333333
1699	8.6	12.3333333333333
1700	8.51428571428571	11.2063492063492
1701	6.00833333333333	6.52083333333333
1702	24.5733333333333	26.3333333333333
1703	7.13333333333333	9.33333333333333
1704	12.7745454545455	18.3340909090909
1705	34.6666666666667	36.6666666666667
1706	7.36	12.1
1707	34.6358974358974	36.3974358974359
1708	15.1085714285714	15.8714285714286
1709	4.63333333333333	6.08333333333333
1710	36.1142857142857	36.2857142857143
1711	14.8333333333333	20.5833333333333
1712	24.74	26.7875
1713	2.2	5.5
1714	14.2	22
1715	10.975	11.3125
1716	21.72	22.2
1717	25.08	26.7888888888889
1718	27.6571428571429	28.6428571428571
1719	20.1380952380952	24.3452380952381
1720	9.48333333333333	13.7083333333333
1721	16.8	24.952380952381
1722	2.66666666666667	8.01010101010101
1723	13.4	16.8859649122807
1724	25.6722222222222	25.8368055555556
1725	22.4095238095238	24.0238095238095
1726	10.24	14.4222222222222
1727	34.6730769230769	34.7019230769231
1728	24.4275862068966	25.8229885057471
1729	4.64	13.8
1730	17.195670995671	18.4177489177489
1731	12.8	14
1732	23.75	25.625
1733	12.9933333333333	14.9333333333333
1734	23.4666666666667	24.1666666666667
1735	25.06	25.15
1736	27.9	31.6875
1737	23.8571428571429	23.8571428571429
1738	9.6375939849624	18.7694235588972
1739	28.2466666666667	29.1791666666667
1740	23.2	23.9285714285714
1741	23.1666666666667	23.1666666666667
1742	16.56	20.9333333333333
1743	11.05	12.625
1744	2.08888888888889	7.43518518518519
1745	15.8	19.25
1746	14.3857142857143	16.0892857142857
1747	9.02222222222222	11.8042328042328
1748	16.1818181818182	21.6848484848485
1749	6.56	16.4
1750	8.75	9.875
1751	23.8285714285714	24.3214285714286
1752	12.4769230769231	12.8173076923077
1753	10.7	11.75
1754	26.7	28.125
1755	16.5333333333333	23
1756	21.2888888888889	23.2222222222222
1757	28.5444444444444	30.3611111111111
1758	16.2166666666667	18.2916666666667
1759	10.2	16.25
1760	6.08	10.7541666666667
1761	12.7333333333333	13.3333333333333
1762	11.9052631578947	21.0877192982456
1763	17.6952380952381	18.3095238095238
1764	13.3428571428571	16.1238095238095
1765	25.9791666666667	26.9479166666667
1766	16.5	24.3333333333333
1767	14.6428571428571	15.6071428571429
1768	17.0484848484848	17.530303030303
1769	11.7833333333333	16.4583333333333
1770	20.5666666666667	20.9166666666667
1771	7.68888888888889	10.8962962962963
1772	12.5266666666667	13.0166666666667
1773	17.1402597402597	23.6233766233766
1774	11.3857142857143	16.6785714285714
1775	10.0787878787879	12.1969696969697
1776	11.2714285714286	14.9910714285714
1777	14.5142857142857	16.5714285714286
1778	5.62857142857143	9.57142857142857
1779	7.24	13.5111111111111
1780	17.43	18.475
1781	10.4	10.4
1782	20.2	23.125
1783	8.09411764705882	11.3562091503268
1784	11.98	12.55
1785	20.7192546583851	21.4767080745342
1786	19.1666666666667	22.2291666666667
1787	11.1063157894737	19.3657894736842
1788	5.7	14.25
1789	9.32903225806452	15.7371565113501
1790	13.1266666666667	19.0166666666667
1791	11.52	15.3
1792	16.0810526315789	24.0061403508772
1793	5.05	8.60227272727273
1794	5.8	7.88888888888889
1795	5.73333333333333	9.86111111111111
1796	18.7238095238095	25.6984126984127
1797	22	27.55
1798	11.0333333333333	12.3333333333333
1799	21.2714285714286	24.1160714285714
1800	23.8333333333333	24.0833333333333
1801	31.2142857142857	31.2142857142857
1802	9.67272727272727	12.1818181818182
1803	23.1060606060606	26.1287878787879
1804	29.5	33.8125
1805	7.13333333333333	10.3333333333333
1806	13.6666666666667	13.6666666666667
1807	17.7666666666667	21.4166666666667
1808	13.6266666666667	17.6666666666667
1809	22.2571428571429	29.2142857142857
1810	4.44	8.575
1811	15.4111111111111	23.1481481481481
1812	10.58	10.85
1813	16.3714285714286	19.9285714285714
1814	13.3833333333333	19.9583333333333
1815	7.1047619047619	7.69047619047619
1816	13.0181818181818	17.1704545454545
1817	14.41	16.225
1818	6.99285714285714	11.202380952381
1819	10.9292929292929	13.989898989899
1820	14.9	17.375
1821	14.925	22.577380952381
1822	6.08888888888889	10.2222222222222
1823	10	16.75
1824	15	18.8571428571429
1825	16.84	19.225
1826	7.78571428571428	12.1517857142857
1827	10.7333333333333	13.9005847953216
1828	12	12.9117647058824
1829	14.3759398496241	16.7612781954887
1830	8.65333333333333	19.6
1831	7.25	9.875
1832	11.9333333333333	16.3333333333333
1833	8.85714285714286	11.6428571428571
1834	6.81666666666667	7.54166666666667
1835	17.5714285714286	26.3571428571429
1836	3.05	7.625
1837	8.93333333333333	10.8333333333333
1838	7.2	7.5
1839	11.8	15.3888888888889
1840	5.48333333333333	8.70833333333333
1841	19.25	19.625
1842	19.3333333333333	24.7222222222222
1843	6.81176470588235	8.68221771467208
1844	13.9090909090909	14.3181818181818
1845	16.1	17.75
1846	26	28.625
1847	15.4666666666667	23.6666666666667
1848	9.4	11.5
1849	0	0
1850	16.952380952381	20.8452380952381
1851	3.8	9.56666666666667
1852	29.5460317460317	31.0079365079365
1853	18.5333333333333	19.1481481481481
1854	4.4	7.5
1855	11.8166666666667	14.7916666666667
1856	10.85	12.7738095238095
1857	23.2380952380952	24.5952380952381
1858	24	30.8888888888889
1859	13.8666666666667	19.6666666666667
1860	17.55	18.375
1861	16.6666666666667	19.1666666666667
1862	10.8254545454545	11.9136363636364
1863	7.3	13.1111111111111
1864	11.2	13.3333333333333
1865	13.6	19.5555555555556
1866	21.86	25.4
1867	6.35	8.375
1868	6.48	16.0666666666667
1869	7.68068181818182	9.60542929292929
1870	11.1	12
1871	9.31428571428571	11.2857142857143
1872	12.6	17.4166666666667
1873	7.05714285714286	10.1428571428571
1874	18.7	24.25
1875	7	7
1876	6.57142857142857	12.3650793650794
1877	4.66666666666667	4.91666666666667
1878	7	7
1879	5.62	6.55
1880	1.92	5.55454545454545
1881	3.7	9.25
1882	31.5	31.5
1883	22.6	23.5
1884	8	8
1885	7.8	9
1886	9.8	15.5
1887	-100	-100
1888	23.09	26.525
1889	6.225	8.23611111111111
1890	9.46666666666667	13.1666666666667
1891	4.80285714285714	13.3190476190476
1892	12.275	16.4375
1893	6.4	7.78205128205128
1894	32	35
1895	-100	-100
1896	7	7
1897	12.3	18.75
1898	31.0666666666667	32.8888888888889
1899	2.33888888888889	2.94097222222222
1900	11	11
1901	3.87830687830688	4.28505291005291
1902	0	0
1903	23	23
1904	-100	-100
1905	8	9.5
1906	5.8	6.25
1907	3.53333333333333	6.20833333333333
1908	21	21
1909	4.4	5.83333333333333
1910	9.9	11.25
1911	3.83575	4.96208333333333
1912	3.96666666666667	5.24074074074074
1913	41	41
1914	5.33333333333333	10.3333333333333
1915	3.88823529411765	4.57993966817496
1916	-100	-100
1917	24.3	27
1918	8.1	9.75
1919	2.19333333333333	2.4008547008547
1920	2.3	5.75
1921	17.8	22.75
1922	4	4
1923	14.5666666666667	18.7916666666667
1924	3.73685950413223	4.12446625344353
1925	4	4
1926	1	2.5
1927	29	29
1928	5	12.5
1929	21.0666666666667	21.5416666666667
1930	22	22
1931	-100	-100
1932	8.2	13
1933	10	10
1934	11.7	14.25
1935	-100	-100
1936	10	17.5
1937	20.5	20.5
1938	3.4	8.5
1939	27	27
1940	-100	-100
1941	11.6	14
1942	21.5	21.5
1943	11	11
1944	13.75	14.3125
1945	31.5	31.5
1946	12.4	16
1947	12.44	16.1
1948	18	18
1949	5.4919298245614	6.78245614035088
1950	11.4	18
1951	20	24.5
1952	13.8952380952381	17.4603174603175
1953	-100	-100
1954	7	17.5
1955	41	41
1956	-100	-100
1957	19	22
1958	38	38
1959	2	5
1960	0	0
1961	10.2	18.9444444444444
1962	-100	-100
1963	21.5	21.5
1964	20.4	25.5
1965	-100	-100
1966	5.95	9.625
1967	8.4	9
1968	12.7	16.75
1969	-100	-100
1970	25.6666666666667	25.6666666666667
1971	10.45	11.125
1972	18	23.8666666666667
1973	-100	-100
1974	13	14.5
1975	13	13
1976	16.74	18.15
1977	8.53333333333333	9.33333333333333
1978	17.8	26
1979	21.4	21.625
1980	32.4	34.5
1981	22.5	22.5
1982	27.7666666666667	27.9166666666667
1983	10.3	12.625
1984	11.5333333333333	20.3333333333333
1985	37	37
1986	5	12.5
1987	20.88	24.3
1988	11	12.5
1989	7.3	7.75
1990	17	17
1991	16.7	19.25
1992	9	9
1993	27	27
1994	-100	-100
1995	41	41
1996	32.2	33.25
1997	-100	-100
1998	10.8666666666667	14.6666666666667
1999	12.8	20
2000	6	6
2001	36	36
2002	20.6666666666667	20.6666666666667
2003	11.2	11.5
2004	15.1	22.4722222222222
2005	8.4	9
2006	19.6333333333333	24.0833333333333
2007	18.8	18.8
2008	16.4	23
2009	8.66666666666666	13.6666666666667
2010	15.6	15.6
2011	5.7	8.25
2012	3.97142857142857	4.78571428571429
2013	17.5333333333333	20.2083333333333
2014	9.2	9.5
2015	17.3	17.75
2016	18.2	18.5
2017	22.5	27.75
2018	17.6	24.5
2019	20.6666666666667	22.6666666666667
2020	15.4	25
2021	14	16.625
2022	21.2	27.8333333333333
2023	4	6
2024	13.5	21.75
2025	7	7
2026	7	7
2027	13.8333333333333	22.5833333333333
2028	8.93333333333333	16.3333333333333
2029	10	10
2030	15.2	16.625
2031	7.8	8.84920634920635
2032	17.1	25.125
2033	7.4	11
2034	8.5	8.5
2035	20.8	28
2036	14.7333333333333	16.3333333333333
2037	34	34
2038	23.4666666666667	24.9166666666667
2039	40.5	40.5
2040	11.5333333333333	13.8333333333333
2041	13.3904761904762	13.7261904761905
2042	17	17
2043	2.2	5.5
2044	20.9	26.75
2045	0	0
2046	12.7333333333333	18.3333333333333
2047	22	22
2048	25.5	25.5
2049	12.5	12.5
2050	5.66666666666667	14.1666666666667
2051	10	10
2052	12	16.5
2053	17.8	18.25
2054	10.9	13.75
2055	-100	-100
2056	6	6
2057	25	25
2058	16.0333333333333	16.5833333333333
2059	18.3	18.75
2060	8.84	10.1
2061	3.5	3.5
2062	24.2	24.5
2063	24.1666666666667	24.1666666666667
2064	24.6666666666667	24.6666666666667
2065	9.56666666666667	9.91666666666667
2066	15	25.5
2067	13.04	20.6
2068	6.8	10.25
2069	0	0
2070	22.4	23.75
2071	29.6666666666667	29.6666666666667
2072	-100	-100
2073	0	0
2074	0	0
2075	9.1	17.5
2076	16	16
2077	7.1	17.75
2078	22.82	23.3
2079	3.5	3.5
2080	8	8
2081	5.53333333333333	8.58333333333333
2082	7.6	19
2083	9.8	12.5
2084	23.5	23.5
2085	6	13.6666666666667
2086	9.8	11
2087	11	14.6666666666667
2088	32.5	32.5
2089	8.8	11.5
2090	19	19
2091	29.6	31.25
2092	0	0
2093	8.56	9.4
2094	2	5
2095	8.13333333333333	19.0444444444444
2096	4.6	11.5
2097	15.8666666666667	22.6666666666667
2098	0	0
2099	0	0
2100	37.75	37.75
2101	9.4	10
2102	13.5	18.75
2103	29	32
2104	-100	-100
2105	40	40
2106	-100	-100
2107	23	27.5
2108	8.53333333333333	15.8333333333333
2109	23.3333333333333	23.3333333333333
2110	8	8
2111	21.2666666666667	27.1666666666667
2112	5.5	5.5
2113	13.2	15
2114	25.4	27.5
2115	40.25	40.25
2116	4.1	10.25
2117	26.57	31.325
2118	14	15.5
2119	10.3333333333333	13.5656565656566
2120	15.5	17.75
2121	24	24
2122	21.6666666666667	28.7777777777778
2123	14.8	24.25
2124	4	4
2125	14.6666666666667	14.6666666666667
2126	25.78	29.95
2127	13	14.5
2128	25.4	31.25
2129	13	13
2130	7.8	8.25
2131	5.7	14.25
2132	0	0
2133	19.1333333333333	22.8333333333333
2134	7.86666666666667	8.66666666666667
2135	36	36
2136	17.9333333333333	18.3333333333333
2137	22.6375	25.84375
2138	1.2	3
2139	9	9
2140	29.95	32.875
2141	37.4	37.4
2142	10	10
2143	12	19.5
2144	-100	-100
2145	34.7333333333333	36.3333333333333
2146	11.6	22
2147	14.6666666666667	21.6666666666667
2148	9.1	10.75
2149	13	13
2150	9	9
2151	10	10
2152	-100	-100
2153	1.6	4
2154	18.72	21
2155	14	18.5
2156	12.0666666666667	15.1666666666667
2157	11.4	13.5
2158	7	7
2159	21.1666666666667	21.1666666666667
2160	33.3333333333333	33.3333333333333
2161	13	22
2162	16.7733333333333	18.0777777777778
2163	12.3	15.75
2164	11.4	13.5
2165	26.2	26.5
2166	13.6	22.8333333333333
2167	19	19
2168	33.4333333333333	34.5833333333333
2169	9.1	10.75
2170	0	0
2171	17.2	18.25
2172	10	10
2173	8.66666666666667	8.66666666666667
2174	-100	-100
2175	3.5	3.5
2176	-100	-100
2177	14.9	22.25
2178	19.1	19.25
2179	18	18
2180	12	12
2181	24.2	26
2182	-100	-100
2183	15.2	21.5
2184	7	7
2185	11	11
2186	9	9
2187	18	18
2188	13.0666666666667	17.6666666666667
2189	23.3333333333333	23.3333333333333
2190	36	36
2191	-100	-100
2192	12.8	17
2193	41	41
2194	9.4	10
2195	30.5	30.5
2196	40	40
2197	13	17.5
2198	-100	-100
2199	-100	-100
2200	-100	-100
2201	26.5	26.5
2202	35.125	35.125
2203	7	7
2204	22.25	22.25
2205	10	13
2206	15.4	24.25
2207	9	9.75
2208	9.8	12.5
2209	16	16
2210	8.8	18
2211	12.7333333333333	20.3333333333333
2212	23.1	27.75
2213	35.25	35.25
2214	28	28
2215	8.2	8.5
2216	32	32
2217	18	18
2218	41	41
2219	4.3	10.75
2220	0	0
2221	31.5	32.25
2222	10	10
2223	14.6	24.5
2224	9	9
2225	0	0
2226	0	0
2227	41	41
2228	3.04	7.6
2229	10	10
2230	8	8
2231	8.56666666666667	11.1666666666667
2232	-100	-100
2233	-100	-100
2234	9	9
2235	3.2	8
2236	4.5	4.5
2237	8.6	9.125
2238	29	29
2239	28.3333333333333	28.3333333333333
2240	8.05	14.125
2241	36	36
2242	28.5	29.25
2243	0	0
2244	0	0
2245	26.5	26.5
2246	12.95	20.75
2247	9	9
2248	7	14.1666666666667
2249	20	23
2250	12.9	21
2251	4.6	11.5
2252	1.8	4.5
2253	35.5	35.5
2254	2	5
2255	7	7
2256	8.46666666666667	12.5416666666667
2257	10	10
2258	12.1533333333333	19.3833333333333
2259	6.4	7
